price	city	neighborhood	bedrooms	garage
R$ 180.000,00	são josé dos pinhais	roseira de são sebastião	2	1
R$ 270.000,00	curitiba	capão raso	2	1
R$ 1.180.000,00	curitiba	bigorrilho	5	2
R$ 980.000,00	curitiba	mercês	3	2
R$ 290.000,00	são josé dos pinhais	afonso pena	3	1
R$ 760.000,00	curitiba	pilarzinho	3	2
R$ 249.000,00	são josé dos pinhais	iracema ii	2	1
R$ 245.000,00	são josé dos pinhais	iracema ii	2	1
R$ 220.000,00	curitiba	bacacheri	1	1
R$ 780.000,00	curitiba	seminário	3	2
R$ 1.990.000,00	curitiba	água verde	3	3
R$ 200.000,00	curitiba	boqueirão	1	1
R$ 220.000,00	são josé dos pinhais	iracema ii	2	1
R$ 1.280.000,00	curitiba	centro	4	2
R$ 225.000,00	curitiba	água verde	3	1
R$ 139.900,00	araucária	tindiquera	2	1
R$ 190.000,00	campo largo	jardim ceu azul	2	1
R$ 160.000,00	almirante tamandaré	jardim benfica	2	1
R$ 379.900,00	curitiba	capão raso	3	1
R$ 0,00	curitiba	batel	0	0
R$ 599.000,00	curitiba	bigorrilho	3	2
R$ 232.000,00	curitiba	santa quitéria	3	1
R$ 180.000,00	são josé dos pinhais	parque da fonte	2	1
R$ 235.000,00	curitiba	cristo rei	2	1
R$ 171.811,05	curitiba	cajuru	1	
R$ 1.358.746,00	curitiba	seminário	3	2
R$ 590.000,00	curitiba	água verde	2	1
R$ 1.576.462,00	curitiba	seminário	3	2
R$ 137.886,58	curitiba	cajuru	1	
R$ 390.000,00	curitiba	cristo rei	3	1
R$ 250.000,00	são josé dos pinhais	afonso pena	3	1
R$ 298.000,00	curitiba	capão raso	2	1
R$ 3.100.000,00	curitiba	ahú	4	4
R$ 1.100.000,00	curitiba	portão	3	3
R$ 520.000,00	curitiba	novo mundo	3	1
R$ 350.000,00	curitiba	centro	3	0
R$ 179.300,00	araucária	estação	2	1
R$ 346.000,00	curitiba	bacacheri	3	1
R$ 135.000,00	são josé dos pinhais	ouro fino	2	1
R$ 395.000,00	curitiba	campo comprido	2	2
R$ 190.000,00	curitiba	boa vista	3	1
R$ 339.000,00	curitiba	neoville	3	2
R$ 169.000,00	curitiba	boqueirão	2	1
R$ 250.000,00	são josé dos pinhais	aristocrata	2	1
R$ 125.000,00	curitiba	santa cândida	2	
R$ 180.000,00	curitiba	fazendinha	3	1
R$ 115.000,00	araucária	costeira	2	1
R$ 265.000,00	araucária	iguaçu	3	1
R$ 395.000,00	curitiba	santa cândida	2	2
R$ 260.000,00	são josé dos pinhais	bom jesus	3	2
R$ 247.000,00	são josé dos pinhais	pedro moro	2	1
R$ 399.000,00	curitiba	centro	3	1
R$ 390.000,00	curitiba	cabral	3	1
R$ 199.900,00	são josé dos pinhais	parque da fonte	3	1
R$ 220.000,00	curitiba	cidade industrial de curitiba	3	1
R$ 360.000,00	são josé dos pinhais	boneca do iguacu	3	1
R$ 716.159,29	curitiba	vila izabel	3	1
R$ 621.875,36	curitiba	vila izabel	2	1
R$ 899.000,00	curitiba	água verde	4	2
R$ 900.000,00	curitiba	mercês	3	1
R$ 285.000,00	são josé dos pinhais	bom jesus	3	1
R$ 192.000,00	curitiba	pilarzinho	2	1
R$ 384.000,00	curitiba	centro	1	1
R$ 386.000,00	curitiba	centro	1	
R$ 743.500,00	curitiba	ahú	2	2
R$ 788.500,00	curitiba	ahú	2	2
R$ 255.000,00	curitiba	xaxim	3	1
R$ 580.000,00	curitiba	campo comprido	2	1
R$ 670.000,00	curitiba	cabral	1	1
R$ 930.000,00	curitiba	ecoville	3	2
R$ 3.850.000,00	curitiba	ecoville	3	4
R$ 1.620.000,00	curitiba	bigorrilho	4	2
R$ 2.600.000,00	curitiba	bigorrilho	3	3
R$ 1.090.000,00	curitiba	água verde	3	2
R$ 630.000,00	curitiba	bigorrilho	2	1
R$ 3.200.000,00	curitiba	hugo lange	3	4
R$ 1.073.600,00	curitiba	mercês	2	2
R$ 1.750.000,00	curitiba	água verde	4	3
R$ 7.500.000,00	curitiba	ecoville	3	4
R$ 2.665.000,00	curitiba	cabral	4	3
R$ 1.390.000,00	curitiba	bigorrilho	2	2
R$ 890.000,00	curitiba	alto da rua xv	3	2
R$ 1.100.000,00	curitiba	ecoville	3	2
R$ 955.000,00	curitiba	água verde	4	2
R$ 449.000,00	curitiba	batel	2	1
R$ 970.000,00	curitiba	ecoville	3	2
R$ 265.000,00	curitiba	novo mundo	3	1
R$ 170.000,00	colombo	campo pequeno	2	1
R$ 180.000,00	curitiba	boa vista	2	
R$ 531.202,22	curitiba	água verde	2	1
R$ 655.500,00	curitiba	água verde	2	2
R$ 870.500,00	curitiba	ahú	3	2
R$ 570.000,00	curitiba	bigorrilho	2	1
R$ 756.500,00	curitiba	ahú	2	2
R$ 899.000,00	curitiba	água verde	3	2
R$ 1.110.000,00	curitiba	juvevê	3	2
R$ 1.150.000,00	curitiba	juvevê	3	2
R$ 599.000,00	curitiba	bacacheri	3	1
R$ 1.035.000,00	curitiba	juvevê	3	2
R$ 553.000,00	curitiba	bacacheri	2	1
R$ 499.000,00	curitiba	bacacheri	2	1
R$ 998.000,00	curitiba	ahú	3	2
R$ 1.250.000,00	curitiba	juvevê	3	2
R$ 998.000,00	curitiba	ahú	3	2
R$ 185.000,00	curitiba	cristo rei	2	0
R$ 663.000,00	curitiba	água verde	2	1
R$ 998.000,00	curitiba	juvevê	3	2
R$ 173.900,00	araucária	centro	2	1
R$ 628.000,00	curitiba	cristo rei	3	1
R$ 169.900,00	curitiba	centro	1	0
R$ 434.000,00	curitiba	boa vista	2	1
R$ 610.000,00	curitiba	cabral	3	2
R$ 585.000,00	curitiba	cristo rei	2	2
R$ 925.000,00	curitiba	água verde	3	1
R$ 883.500,00	curitiba	ahú	3	2
R$ 185.000,00	curitiba	cristo rei	2	0
R$ 575.000,00	curitiba	cristo rei	3	1
R$ 251.900,00	curitiba	rebouças	1	0
R$ 251.125,00	curitiba	centro	1	0
R$ 1.390.000,00	curitiba	seminário	3	2
R$ 510.600,00	curitiba	alto da glória	2	1
R$ 284.900,00	curitiba	tingui		
R$ 135.000,00	são josé dos pinhais	ouro fino	2	1
R$ 120.000,00	são josé dos pinhais	costeira	1	1
R$ 135.000,00	são josé dos pinhais	ouro fino	2	1
R$ 120.000,00	são josé dos pinhais	costeira	1	1
R$ 550.000,00	curitiba	bacacheri	3	2
R$ 395.000,00	curitiba	santa cândida	2	2
R$ 295.000,00	araucária	centro	2	1
R$ 1.050.000,00	curitiba	cristo rei	3	2
R$ 225.900,00	curitiba	rebouças	1	
R$ 699.000,00	curitiba	bigorrilho	3	1
R$ 199.900,00	curitiba	rebouças	1	
R$ 675.000,00	curitiba	ecoville	3	2
R$ 159.000,00	são josé dos pinhais	boneca do iguacu	2	1
R$ 135.000,00	são josé dos pinhais	colonia rio grande	2	1
R$ 485.800,00	curitiba	vila izabel	2	1
R$ 3.994.900,00	curitiba	champagnat	3	4
R$ 500.000,00	curitiba	capão raso	3	2
R$ 730.000,00	curitiba	vila izabel	3	2
R$ 2.500.000,00	curitiba	ecoville	4	3
R$ 315.000,00	curitiba	rebouças	3	1
R$ 218.000,00	são josé dos pinhais	afonso pena	2	1
R$ 254.000,00	curitiba	xaxim	3	1
R$ 995.000,00	curitiba	água verde	3	2
R$ 199.500,00	curitiba	juvevê	1	0
R$ 284.000,00	curitiba	juvevê	1	0
R$ 199.900,00	curitiba	rebouças	1	0
R$ 730.300,00	curitiba	mercês	2	2
R$ 1.068.600,00	curitiba	mercês	2	3
R$ 420.000,00	são josé dos pinhais	tres marias	3	1
R$ 2.590.000,00	curitiba	água verde	5	3
R$ 648.000,00	curitiba	alto da glória	3	1
R$ 240.000,00	curitiba	centro	2	
R$ 668.000,00	curitiba	alto da glória	3	2
R$ 320.000,00	são josé dos pinhais	afonso pena	3	1
R$ 703.000,00	curitiba	alto da glória	3	2
R$ 3.900.000,00	curitiba	água verde	4	4
R$ 1.720.000,00	curitiba	bigorrilho	3	3
R$ 250.000,00	araucária	costeira	3	1
R$ 490.000,00	curitiba	boa vista	2	1
R$ 350.000,00	curitiba	atuba	3	2
R$ 138.300,00	colombo	guaraituba	2	1
R$ 135.000,00	colombo	guaraituba	2	1
R$ 155.000,00	colombo	são gabriel	3	1
R$ 1.184.492,78	curitiba	alto da rua xv	2	2
R$ 375.000,00	curitiba	cristo rei	3	1
R$ 1.005.897,00	curitiba	cristo rei	2	2
R$ 520.000,00	curitiba	bacacheri	2	2
R$ 791.240,02	curitiba	alto da rua xv	2	1
R$ 300.000,00	curitiba	pinheirinho	3	
R$ 199.990,00	curitiba	boqueirão	3	1
R$ 2.399.000,00	curitiba	ecoville	3	3
R$ 1.850.000,00	curitiba	ecoville	3	2
R$ 1.197.428,73	curitiba	vila izabel	4	2
R$ 1.670.000,00	curitiba	batel	4	3
R$ 915.000,00	curitiba	ecoville	3	2
R$ 2.000.650,16	curitiba	vila izabel	4	3
R$ 1.360.000,00	curitiba	bigorrilho	2	3
R$ 0,00	curitiba	batel	0	0
R$ 375.000,00	curitiba	batel	1	0
R$ 781.703,00	curitiba	cristo rei	3	2
R$ 230.000,00	curitiba	tingui	2	
R$ 680.000,00	curitiba	champagnat	2	1
R$ 390.069,00	curitiba	rebouças	1	1
R$ 475.764,00	curitiba	portão	2	1
R$ 155.000,00	curitiba	cidade industrial de curitiba	2	2
R$ 1.990.000,00	curitiba	ecoville	3	3
R$ 1.340.000,00	curitiba	água verde	3	2
R$ 1.235.000,00	curitiba	batel	3	2
R$ 760.000,00	curitiba	rebouças	3	2
R$ 500.000,00	curitiba	água verde	2	1
R$ 673.980,00	curitiba	seminário	2	2
R$ 671.624,00	curitiba	seminário	2	2
R$ 760.000,00	curitiba	são francisco	2	2
R$ 738.000,00	curitiba	mercês	3	2
R$ 270.000,00	curitiba	água verde	2	1
R$ 245.000,00	curitiba	fazendinha	3	
R$ 3.323.300,00	curitiba	cabral	3	4
R$ 2.980.000,00	curitiba	cabral	3	4
R$ 1.350.000,00	curitiba	água verde	3	2
R$ 1.300.000,00	curitiba	batel	3	2
R$ 350.000,00	curitiba	batel	1	0
R$ 1.280.000,00	curitiba	ahú	3	2
R$ 720.000,00	curitiba	vila izabel	5	4
R$ 149.000,00	araucária	capela velha	2	1
R$ 169.500,00	curitiba	uberaba	2	1
R$ 1.071.200,00	curitiba	juvevê	3	2
R$ 2.164.426,00	curitiba	bigorrilho	3	3
R$ 434.900,00	curitiba	boa vista	2	1
R$ 1.401.900,00	curitiba	champagnat	2	2
R$ 137.000,00	curitiba	umbará	2	1
R$ 280.500,00	curitiba	água verde	2	
R$ 1.102.400,00	curitiba	juvevê	3	2
R$ 998.400,00	curitiba	juvevê	3	2
R$ 462.084,30	curitiba	santa quitéria	2	2
R$ 1.154.400,00	curitiba	juvevê	3	2
R$ 290.075,00	curitiba	campo comprido	2	1
R$ 315.000,00	curitiba	bigorrilho	1	1
R$ 310.000,00	curitiba	água verde	3	1
R$ 1.650.000,00	curitiba	batel	3	2
R$ 3.500.000,00	curitiba	água verde	4	4
R$ 220.000,00	curitiba	guaíra	2	1
R$ 455.000,00	curitiba	cristo rei	3	1
R$ 364.016,00	curitiba	água verde	1	0
R$ 439.000,00	curitiba	água verde	3	1
R$ 330.000,00	curitiba	água verde	3	1
R$ 188.682,00	curitiba	vila izabel	1	
R$ 2.640.000,00	pinhais	alphaville graciosa	1	
R$ 117.000,00	piraquara	guarituba	4	
R$ 1.057.889,00	campo largo	qd 12 salgadinho	1	
R$ 1.748.000,00	curitiba	rebouças	1	5
R$ 124.000,00	curitiba	cidade industrial de curitiba	2	
R$ 1.132.092,00	colombo	atuba	6	
R$ 138.890,00	araucária	jd dona julia	2	
R$ 745.805,00	curitiba	taboão	2	
R$ 122.643,00	são josé dos pinhais	sao marcos	2	
R$ 477.750,00	são josé dos pinhais	cidade jardim	2	4
R$ 118.469,00	piraquara	planta são tiago	2	
R$ 734.955,00	curitiba	barreirinha	5	
R$ 495.416,00	são josé dos pinhais	boneca do iguacu	5	
R$ 186.450,00	curitiba	boa vista	3	
R$ 317.250,00	contenda	jd são joão	3	
R$ 327.600,00	campo largo	bom jesus	3	
R$ 2.680.000,00	curitiba	cabral	3	4
R$ 270.000,00	curitiba	fanny	2	1
R$ 220.000,00	curitiba	novo mundo	3	
R$ 115.000,00	curitiba	alto boqueirão	2	
R$ 185.000,00	curitiba	bairro alto	2	1
R$ 1.030.000,00	curitiba	água verde	3	2
R$ 280.000,00	curitiba	parolin	3	2
R$ 790.000,00	curitiba	ecoville	3	2
R$ 1.879.300,00	curitiba	batel	2	2
R$ 3.712.518,00	curitiba	juvevê	4	3
R$ 3.249.789,00	curitiba	cabral	3	3
R$ 220.000,00	curitiba	centro	2	0
R$ 133.000,00	curitiba	campo comprido	2	1
R$ 172.395,00	curitiba	pinheirinho	2	
R$ 332.800,00	pinhais	jardim amelia	1	
R$ 300.000,00	curitiba	batel	1	0
R$ 2.937.127,15	curitiba	batel	2	3
R$ 4.541.383,01	curitiba	batel	3	4
R$ 320.000,00	curitiba	centro	2	1
R$ 183.900,00	são josé dos pinhais	boneca do iguacu	2	1
R$ 284.000,00	são josé dos pinhais	pedro moro	3	1
R$ 233.820,00	colombo	santa terezinha	2	1
R$ 255.150,00	colombo	santa terezinha	3	1
R$ 199.755,00	colombo	santa terezinha	2	1
R$ 3.300.000,00	curitiba	ecoville	3	4
R$ 940.000,00	curitiba	alto da glória	2	2
R$ 1.750.000,00	curitiba	ecoville	3	3
R$ 720.000,00	curitiba	centro	4	1
R$ 161.504,00	curitiba	cidade industrial de curitiba	3	
R$ 298.000,00	curitiba	neoville	3	1
R$ 369.900,00	curitiba	vila izabel	3	1
R$ 598.000,00	curitiba	água verde	3	1
R$ 780.000,00	curitiba	vila izabel	3	2
R$ 290.000,00	curitiba	água verde	3	1
R$ 150.000,00	araucária	cachoeira	2	1
R$ 220.000,00	curitiba	campo comprido	2	1
R$ 220.000,00	são josé dos pinhais	cidade jardim	3	2
R$ 205.000,00	curitiba	sítio cercado	2	1
R$ 883.480,00	curitiba	ecoville	3	1
R$ 750.000,00	curitiba	juvevê	3	2
R$ 1.690.000,00	curitiba	água verde	3	2
R$ 1.400.000,00	curitiba	água verde	4	3
R$ 3.150.000,00	curitiba	cabral	3	3
R$ 1.650.000,00	curitiba	ecoville	3	3
R$ 750.000,00	curitiba	batel	3	2
R$ 265.000,00	são josé dos pinhais	afonso pena	3	1
R$ 1.620.000,00	curitiba	bigorrilho	3	3
R$ 2.900.000,00	curitiba	batel	4	4
R$ 880.000,00	curitiba	cristo rei	3	2
R$ 279.000,00	curitiba	cajuru	2	1
R$ 555.842,00	curitiba	boa vista	3	1
R$ 130.000,00	curitiba	cidade industrial de curitiba		
R$ 224.533,40	curitiba	santa cândida	2	1
R$ 330.000,00	curitiba	centro	2	1
R$ 1.150.000,00	curitiba	centro	4	2
R$ 450.000,00	araucária	centro	3	1
R$ 350.000,00	araucária	vila nova	3	1
R$ 271.400,00	araucária	estação	3	1
R$ 255.000,00	araucária	iguaçu	2	1
R$ 169.900,00	araucária	campina da barra	2	1
R$ 762.491,00	curitiba	cabral	2	1
R$ 345.060,00	curitiba	vila izabel	3	
R$ 125.000,00	araucária	campina da barra	2	1
R$ 1.340.000,00	araucária	vila nova	3	2
R$ 167.000,00	são josé dos pinhais	rio pequeno	3	1
R$ 259.000,00	são josé dos pinhais	afonso pena	3	1
R$ 238.000,00	são josé dos pinhais	afonso pena	3	1
R$ 199.000,00	são josé dos pinhais	afonso pena	2	1
R$ 199.000,00	são josé dos pinhais	afonso pena	2	1
R$ 199.000,00	são josé dos pinhais	afonso pena	2	1
R$ 199.000,00	são josé dos pinhais	afonso pena	2	1
R$ 800.600,00	curitiba	água verde	3	1
R$ 189.000,00	araucária	cachoeira	3	1
R$ 230.000,00	araucária	centro	2	1
R$ 215.000,00	colombo	campo pequeno	2	1
R$ 144.900,00	araucária	estação	2	1
R$ 190.000,00	são josé dos pinhais	afonso pena	3	1
R$ 210.000,00	curitiba	pinheirinho	2	1
R$ 295.000,00	curitiba	uberaba	2	1
